biomass_id,biomass_name,property,unit,ar_value
1293,poplar pyrolysis oil,Ash content,wt%,0
1293,poplar pyrolysis oil,Volatile matter,wt%,57.01
1293,poplar pyrolysis oil,Fixed carbon,wt%,22.39
1293,poplar pyrolysis oil,Carbon,wt%,45.34
1293,poplar pyrolysis oil,Hydrogen,wt%,5.24
1293,poplar pyrolysis oil,Oxygen,wt%,28.79
1293,poplar pyrolysis oil,Nitrogen,wt%,0.03
1293,poplar pyrolysis oil,Net calorific value (LHV),MJ/kg,15.95
1293,poplar pyrolysis oil,Gross calorific value (HHV),MJ/kg,17.6
1293,poplar pyrolysis oil,HHVMilne,MJ/kg,18.93
1294,nr. 2 fuel oil,Moisture content,wt%,0
1294,nr. 2 fuel oil,Ash content,wt%,0
1294,nr. 2 fuel oil,Volatile matter,wt%,99.8
1294,nr. 2 fuel oil,Fixed carbon,wt%,0.2
1294,nr. 2 fuel oil,Carbon,wt%,87.3
1294,nr. 2 fuel oil,Hydrogen,wt%,12.9
1294,nr. 2 fuel oil,Oxygen,wt%,0
1294,nr. 2 fuel oil,Nitrogen,wt% (dry),0
1294,nr. 2 fuel oil,Net calorific value (LHV),MJ/kg,40.99
1294,nr. 2 fuel oil,Gross calorific value (HHV),MJ/kg,43.8
1294,nr. 2 fuel oil,HHVMilne,MJ/kg,46.82
1295,wood& excess fraction wood from organic domestic waste composting plant,Moisture content,wt%,9.9
1295,wood& excess fraction wood from organic domestic waste composting plant,Ash content,wt%,29.73
1295,wood& excess fraction wood from organic domestic waste composting plant,Volatile matter,wt%,45.5
1295,wood& excess fraction wood from organic domestic waste composting plant,Fixed carbon,wt%,14.87
1295,wood& excess fraction wood from organic domestic waste composting plant,Carbon,wt%,30.63
1295,wood& excess fraction wood from organic domestic waste composting plant,Hydrogen,wt%,3.78
1295,wood& excess fraction wood from organic domestic waste composting plant,Oxygen,wt%,30.45
1295,wood& excess fraction wood from organic domestic waste composting plant,Nitrogen,wt%,0.92
1295,wood& excess fraction wood from organic domestic waste composting plant,Sulphur,wt%,0.13
1295,wood& excess fraction wood from organic domestic waste composting plant,Chlorine (Cl),mg/kg,3153.5
1295,wood& excess fraction wood from organic domestic waste composting plant,Net calorific value (LHV),MJ/kg,11.11
1295,wood& excess fraction wood from organic domestic waste composting plant,Gross calorific value (HHV),MJ/kg,12.18
1295,wood& excess fraction wood from organic domestic waste composting plant,HHVMilne,MJ/kg,11.39
1295,wood& excess fraction wood from organic domestic waste composting plant,Aluminium (Al),mg/kg (dry),5600
1295,wood& excess fraction wood from organic domestic waste composting plant,Arsenic (As),mg/kg (dry),3.8
1295,wood& excess fraction wood from organic domestic waste composting plant,Boron (B),mg/kg (dry),8
1295,wood& excess fraction wood from organic domestic waste composting plant,Barium (Ba),mg/kg (dry),110
1295,wood& excess fraction wood from organic domestic waste composting plant,Calcium (Ca),mg/kg (dry),26000
1295,wood& excess fraction wood from organic domestic waste composting plant,Cadmium (Cd),mg/kg (dry),0.8
1295,wood& excess fraction wood from organic domestic waste composting plant,Cobalt (Co),mg/kg (dry),3.5
1295,wood& excess fraction wood from organic domestic waste composting plant,Chromium (Cr),mg/kg (dry),45
1295,wood& excess fraction wood from organic domestic waste composting plant,Copper (Cu),mg/kg (dry),43
1295,wood& excess fraction wood from organic domestic waste composting plant,Iron (Fe),mg/kg (dry),4800
1295,wood& excess fraction wood from organic domestic waste composting plant,Potassium (K),mg/kg (dry),7900
1295,wood& excess fraction wood from organic domestic waste composting plant,Magnesium (Mg),mg/kg (dry),2600
1295,wood& excess fraction wood from organic domestic waste composting plant,Manganese (Mn),mg/kg (dry),230
1295,wood& excess fraction wood from organic domestic waste composting plant,Molybdenium (Mo),mg/kg (dry),2
1295,wood& excess fraction wood from organic domestic waste composting plant,Sodium (Na),mg/kg (dry),2900
1295,wood& excess fraction wood from organic domestic waste composting plant,Nickel (Ni),mg/kg (dry),23
1295,wood& excess fraction wood from organic domestic waste composting plant,Phosphorus (P),mg/kg (dry),4700
1295,wood& excess fraction wood from organic domestic waste composting plant,Lead (Pb),mg/kg (dry),150
1295,wood& excess fraction wood from organic domestic waste composting plant,Antimony (Sb),mg/kg (dry),0
1295,wood& excess fraction wood from organic domestic waste composting plant,Selenium (Se),mg/kg (dry),0
1295,wood& excess fraction wood from organic domestic waste composting plant,Silicon (Si),mg/kg (dry),210000
1295,wood& excess fraction wood from organic domestic waste composting plant,Tin (Sn),mg/kg (dry),3
1295,wood& excess fraction wood from organic domestic waste composting plant,Strontium (Sr),mg/kg (dry),68
1295,wood& excess fraction wood from organic domestic waste composting plant,Titanium (Ti),mg/kg (dry),290
1295,wood& excess fraction wood from organic domestic waste composting plant,Vanadium (V),mg/kg (dry),10
1295,wood& excess fraction wood from organic domestic waste composting plant,Zinc (Zn),mg/kg (dry),210
1296,vegetable oils& average,Moisture content,wt% (ar),0
1296,vegetable oils& average,Gross calorific value (HHV),MJ/kg,0
1297,rape seed oil,Moisture content,wt% (ar),0
1297,rape seed oil,Gross calorific value (HHV),MJ/kg,0
1298,lin seed oil,Moisture content,wt% (ar),0
1298,lin seed oil,Gross calorific value (HHV),MJ/kg,0
1299,banagrass,Moisture content,wt%,58
1299,banagrass,Ash content,wt%,2.1
1299,banagrass,Carbon,wt%,18.31
1299,banagrass,Hydrogen,wt%,2.39
1299,banagrass,Oxygen,wt%,18.9
1299,banagrass,Nitrogen,wt%,0.25
1299,banagrass,Sulphur,wt%,0.04
1299,banagrass,HHVMilne,MJ/kg,7.08
1299,banagrass,,Cellulose,0
1299,banagrass,,Hemicellulose,0
1299,banagrass,,Lignin,0
1299,banagrass,,Total ash + biochemical,0
1300,organic domestic waste (ODW),Moisture content,wt%,54
1300,organic domestic waste (ODW),Ash content,wt%,8.69
1300,organic domestic waste (ODW),Carbon,wt%,19.36
1300,organic domestic waste (ODW),Hydrogen,wt%,2.5
1300,organic domestic waste (ODW),Oxygen,wt%,14.32
1300,organic domestic waste (ODW),Nitrogen,wt%,0.82
1300,organic domestic waste (ODW),Sulphur,wt%,0.19
1300,organic domestic waste (ODW),Chlorine (Cl),mg/kg,1119.2
1300,organic domestic waste (ODW),Net calorific value (LHV),MJ/kg,6.44
1300,organic domestic waste (ODW),Gross calorific value (HHV),MJ/kg,8.3
1300,organic domestic waste (ODW),HHVMilne,MJ/kg,7.99
1301,verge grass,Moisture content,wt%,60
1301,verge grass,Ash content,wt%,3.36
1301,verge grass,Carbon,wt%,17.84
1301,verge grass,Hydrogen,wt%,2.34
1301,verge grass,Oxygen,wt%,15.56
1301,verge grass,Nitrogen,wt%,0.7
1301,verge grass,Sulphur,wt%,0.05
1301,verge grass,Chlorine (Cl),mg/kg,1429
1301,verge grass,Net calorific value (LHV),MJ/kg,5.42
1301,verge grass,Gross calorific value (HHV),MJ/kg,7.4
1301,verge grass,HHVMilne,MJ/kg,7.19
1302,wheat straw (Danish),Moisture content,wt%,11.1
1302,wheat straw (Danish),Ash content,wt%,6.31
1302,wheat straw (Danish),Volatile matter,wt%,66.59
1302,wheat straw (Danish),Fixed carbon,wt%,16
1302,wheat straw (Danish),Carbon,wt%,40.72
1302,wheat straw (Danish),Hydrogen,wt%,5.3
1302,wheat straw (Danish),Oxygen,wt%,35.68
1302,wheat straw (Danish),Nitrogen,wt%,0.4
1302,wheat straw (Danish),Sulphur,wt%,0.14
1302,wheat straw (Danish),Chlorine (Cl),mg/kg,3556
1302,wheat straw (Danish),Fluorine (F),mg/kg (dry),0
1302,wheat straw (Danish),Net calorific value (LHV),MJ/kg,15.01
1302,wheat straw (Danish),Gross calorific value (HHV),MJ/kg,16.44
1302,wheat straw (Danish),HHVMilne,MJ/kg,16.48
1302,wheat straw (Danish),Potassium (K),mg/kg (dry),12400
1302,wheat straw (Danish),Sodium (Na),mg/kg (dry),100
1302,wheat straw (Danish),,IDT (initial deformation temperature),0
1302,wheat straw (Danish),,HT (hemispherical temperature),0
1302,wheat straw (Danish),,FT (fluid temperature),0
1302,wheat straw (Danish),,IDT (initial deformation temperature),0
1302,wheat straw (Danish),,SOT (softening or spherical temperature),0
1302,wheat straw (Danish),,HT (hemispherical temperature),0
1302,wheat straw (Danish),,FT (fluid temperature),0
1302,wheat straw (Danish),CO2,wt% (ash),0.5
1302,wheat straw (Danish),SO3,wt% (ash),3.5
1302,wheat straw (Danish),Cl,wt% (ash),3.5
1302,wheat straw (Danish),P2O5,wt% (ash),2.3
1302,wheat straw (Danish),SiO2,wt% (ash),54
1302,wheat straw (Danish),Fe2O3,wt% (ash),0.06
1302,wheat straw (Danish),Al2O3,wt% (ash),0.12
1302,wheat straw (Danish),CaO,wt% (ash),6.3
1302,wheat straw (Danish),MgO,wt% (ash),2
1302,wheat straw (Danish),Na2O,wt% (ash),0.23
1302,wheat straw (Danish),K2O,wt% (ash),21.3
1302,wheat straw (Danish),TiO2,wt% (ash),0.01
1303,wheat straw (Danish& weathered),Moisture content,wt%,12.5
1303,wheat straw (Danish& weathered),Ash content,wt%,2.89
1303,wheat straw (Danish& weathered),Chlorine (Cl),mg/kg,1137.5
1303,wheat straw (Danish& weathered),Gross calorific value (HHV),MJ/kg,16.98
1303,wheat straw (Danish& weathered),Potassium (K),mg/kg (dry),6100
1303,wheat straw (Danish& weathered),Sodium (Na),mg/kg (dry),60
1303,wheat straw (Danish& weathered),,IDT (initial deformation temperature),0
1303,wheat straw (Danish& weathered),,HT (hemispherical temperature),0
1303,wheat straw (Danish& weathered),,FT (fluid temperature),0
1303,wheat straw (Danish& weathered),,IDT (initial deformation temperature),0
1303,wheat straw (Danish& weathered),,SOT (softening or spherical temperature),0
1303,wheat straw (Danish& weathered),,HT (hemispherical temperature),0
1303,wheat straw (Danish& weathered),,FT (fluid temperature),0
1303,wheat straw (Danish& weathered),CO2,wt% (ash),1.8
1303,wheat straw (Danish& weathered),SO3,wt% (ash),5
1303,wheat straw (Danish& weathered),Cl,wt% (ash),0.65
1303,wheat straw (Danish& weathered),P2O5,wt% (ash),4.2
1303,wheat straw (Danish& weathered),SiO2,wt% (ash),42
1303,wheat straw (Danish& weathered),Fe2O3,wt% (ash),0.2
1303,wheat straw (Danish& weathered),Al2O3,wt% (ash),0.4
1303,wheat straw (Danish& weathered),CaO,wt% (ash),14
1303,wheat straw (Danish& weathered),MgO,wt% (ash),2.6
1303,wheat straw (Danish& weathered),Na2O,wt% (ash),0.3
1303,wheat straw (Danish& weathered),K2O,wt% (ash),21
1303,wheat straw (Danish& weathered),TiO2,wt% (ash),0.02
1304,wheat straw (Dutch& pellets),Moisture content,wt%,7.6
1304,wheat straw (Dutch& pellets),Ash content,wt%,9.33
1304,wheat straw (Dutch& pellets),Volatile matter,wt%,63.57
1304,wheat straw (Dutch& pellets),Fixed carbon,wt%,19.5
1304,wheat straw (Dutch& pellets),Carbon,wt%,40.1
1304,wheat straw (Dutch& pellets),Hydrogen,wt%,3.88
1304,wheat straw (Dutch& pellets),Oxygen,wt%,37.28
1304,wheat straw (Dutch& pellets),Nitrogen,wt%,0.59
1304,wheat straw (Dutch& pellets),Sulphur,wt%,0.16
1304,wheat straw (Dutch& pellets),Chlorine (Cl),mg/kg,10533.6
1304,wheat straw (Dutch& pellets),Fluorine (F),mg/kg,12
1304,wheat straw (Dutch& pellets),HHVMilne,MJ/kg,14.14
1305,wood& willow,Moisture content,wt% (ar),0
1305,wood& willow,Ash content,wt%,0
1305,wood& willow,,IDT (initial deformation temperature),0
1305,wood& willow,,SOT (softening or spherical temperature),0
1305,wood& willow,,HT (hemispherical temperature),0
1305,wood& willow,,FT (fluid temperature),0
1305,wood& willow,CO2,wt% (ash),2.2
1305,wood& willow,SO3,wt% (ash),3.2
1305,wood& willow,Cl,wt% (ash),0.75
1305,wood& willow,P2O5,wt% (ash),10.2
1305,wood& willow,SiO2,wt% (ash),2.3
1305,wood& willow,Fe2O3,wt% (ash),0.33
1305,wood& willow,Al2O3,wt% (ash),0.35
1305,wood& willow,CaO,wt% (ash),37.2
1305,wood& willow,MgO,wt% (ash),4.8
1305,wood& willow,Na2O,wt% (ash),2.8
1305,wood& willow,K2O,wt% (ash),12.1
1305,wood& willow,TiO2,wt% (ash),0.03
1306,wood& willow,Moisture content,wt% (ar),0
1306,wood& willow,Ash content,wt%,0
1306,wood& willow,,IDT (initial deformation temperature),0
1306,wood& willow,,SOT (softening or spherical temperature),0
1306,wood& willow,,HT (hemispherical temperature),0
1306,wood& willow,,FT (fluid temperature),0
1306,wood& willow,CO2,wt% (ash),0.9
1306,wood& willow,SO3,wt% (ash),2.6
1306,wood& willow,Cl,wt% (ash),0.4
1306,wood& willow,P2O5,wt% (ash),7.3
1306,wood& willow,SiO2,wt% (ash),27.4
1306,wood& willow,Fe2O3,wt% (ash),1.4
1306,wood& willow,Al2O3,wt% (ash),2.6
1306,wood& willow,CaO,wt% (ash),25.1
1306,wood& willow,MgO,wt% (ash),4.1
1306,wood& willow,Na2O,wt% (ash),2.5
1306,wood& willow,K2O,wt% (ash),10.1
1306,wood& willow,TiO2,wt% (ash),0.15
1307,wood& willow,,IDT (initial deformation temperature),0
1307,wood& willow,,SOT (softening or spherical temperature),0
1307,wood& willow,,HT (hemispherical temperature),0
1307,wood& willow,,FT (fluid temperature),0
1307,wood& willow,CO2,wt% (ash),1.8
1307,wood& willow,SO3,wt% (ash),3.6
1307,wood& willow,Cl,wt% (ash),0.7
1307,wood& willow,P2O5,wt% (ash),10.8
1307,wood& willow,SiO2,wt% (ash),2
1307,wood& willow,Fe2O3,wt% (ash),0.2
1307,wood& willow,Al2O3,wt% (ash),0.3
1307,wood& willow,CaO,wt% (ash),37.5
1307,wood& willow,MgO,wt% (ash),5.1
1307,wood& willow,Na2O,wt% (ash),2.9
1307,wood& willow,K2O,wt% (ash),12.8
1307,wood& willow,TiO2,wt% (ash),0.02
1308,wheat straw (Danish),Moisture content,wt%,11.1
1308,wheat straw (Danish),Ash content,wt%,6.4
1308,wheat straw (Danish),Volatile matter,wt%,66.59
1308,wheat straw (Danish),Fixed carbon,wt%,15.91
1308,wheat straw (Danish),Carbon,wt%,40.72
1308,wheat straw (Danish),Hydrogen,wt%,5.3
1308,wheat straw (Danish),Oxygen,wt%,35.59
1308,wheat straw (Danish),Nitrogen,wt%,0.4
1308,wheat straw (Danish),Sulphur,wt%,0.14
1308,wheat straw (Danish),Chlorine (Cl),mg/kg,3556
1308,wheat straw (Danish),Fluorine (F),mg/kg,8.9
1308,wheat straw (Danish),Net calorific value (LHV),MJ/kg,15.01
1308,wheat straw (Danish),Gross calorific value (HHV),MJ/kg,16.43
1308,wheat straw (Danish),HHVMilne,MJ/kg,16.49
1308,wheat straw (Danish),Potassium (K),mg/kg (dry),12400
1308,wheat straw (Danish),Sodium (Na),mg/kg (dry),100
1308,wheat straw (Danish),,IDT (initial deformation temperature),0
1308,wheat straw (Danish),,SOT (softening or spherical temperature),0
1308,wheat straw (Danish),,HT (hemispherical temperature),0
1308,wheat straw (Danish),,FT (fluid temperature),0
1308,wheat straw (Danish),CO2,wt% (ash),0.6
1308,wheat straw (Danish),SO3,wt% (ash),3.9
1308,wheat straw (Danish),Cl,wt% (ash),2.9
1308,wheat straw (Danish),P2O5,wt% (ash),2.6
1308,wheat straw (Danish),SiO2,wt% (ash),55
1308,wheat straw (Danish),Fe2O3,wt% (ash),0.9
1308,wheat straw (Danish),Al2O3,wt% (ash),0.1
1308,wheat straw (Danish),CaO,wt% (ash),6.5
1308,wheat straw (Danish),MgO,wt% (ash),2
1308,wheat straw (Danish),Na2O,wt% (ash),0.2
1308,wheat straw (Danish),K2O,wt% (ash),19
1308,wheat straw (Danish),TiO2,wt% (ash),0.01
1309,wheat straw (Danish& weathered),Moisture content,wt%,12.5
1309,wheat straw (Danish& weathered),Ash content,wt%,2.57
1309,wheat straw (Danish& weathered),Chlorine (Cl),mg/kg,1137.5
1309,wheat straw (Danish& weathered),Gross calorific value (HHV),MJ/kg,16.98
1309,wheat straw (Danish& weathered),Potassium (K),mg/kg (dry),6100
1309,wheat straw (Danish& weathered),Sodium (Na),mg/kg (dry),60
1309,wheat straw (Danish& weathered),,IDT (initial deformation temperature),0
1309,wheat straw (Danish& weathered),,SOT (softening or spherical temperature),0
1309,wheat straw (Danish& weathered),,HT (hemispherical temperature),0
1309,wheat straw (Danish& weathered),,FT (fluid temperature),0
1309,wheat straw (Danish& weathered),CO2,wt% (ash),0.8
1309,wheat straw (Danish& weathered),SO3,wt% (ash),5.4
1309,wheat straw (Danish& weathered),Cl,wt% (ash),0.7
1309,wheat straw (Danish& weathered),P2O5,wt% (ash),4
1309,wheat straw (Danish& weathered),SiO2,wt% (ash),43
1309,wheat straw (Danish& weathered),Fe2O3,wt% (ash),0.2
1309,wheat straw (Danish& weathered),Al2O3,wt% (ash),0.4
1309,wheat straw (Danish& weathered),CaO,wt% (ash),15
1309,wheat straw (Danish& weathered),MgO,wt% (ash),3
1309,wheat straw (Danish& weathered),Na2O,wt% (ash),0.4
1309,wheat straw (Danish& weathered),K2O,wt% (ash),24
1309,wheat straw (Danish& weathered),TiO2,wt% (ash),0.02
1310,wheat straw (Danish),Moisture content,wt%,11.1
1310,wheat straw (Danish),Ash content,wt%,5.96
1310,wheat straw (Danish),Volatile matter,wt%,66.59
1310,wheat straw (Danish),Fixed carbon,wt%,16.36
1310,wheat straw (Danish),Carbon,wt%,40.72
1310,wheat straw (Danish),Hydrogen,wt%,5.3
1310,wheat straw (Danish),Oxygen,wt%,36.03
1310,wheat straw (Danish),Nitrogen,wt%,0.4
1310,wheat straw (Danish),Sulphur,wt%,0.14
1310,wheat straw (Danish),Chlorine (Cl),mg/kg,3556
1310,wheat straw (Danish),Fluorine (F),mg/kg,8.9
1310,wheat straw (Danish),Net calorific value (LHV),MJ/kg,15.01
1310,wheat straw (Danish),Gross calorific value (HHV),MJ/kg,16.43
1310,wheat straw (Danish),HHVMilne,MJ/kg,16.44
1310,wheat straw (Danish),Potassium (K),mg/kg (dry),12400
1310,wheat straw (Danish),Sodium (Na),mg/kg (dry),100
1310,wheat straw (Danish),,IDT (initial deformation temperature),0
1310,wheat straw (Danish),,SOT (softening or spherical temperature),0
1310,wheat straw (Danish),,HT (hemispherical temperature),0
1310,wheat straw (Danish),,FT (fluid temperature),0
1310,wheat straw (Danish),CO2,wt% (ash),0.1
1310,wheat straw (Danish),SO3,wt% (ash),5.6
1310,wheat straw (Danish),Cl,wt% (ash),2.4
1310,wheat straw (Danish),P2O5,wt% (ash),2.4
1310,wheat straw (Danish),SiO2,wt% (ash),54
1310,wheat straw (Danish),Fe2O3,wt% (ash),0.08
1310,wheat straw (Danish),Al2O3,wt% (ash),0.14
1310,wheat straw (Danish),CaO,wt% (ash),6.4
1310,wheat straw (Danish),MgO,wt% (ash),2
1310,wheat straw (Danish),Na2O,wt% (ash),0.4
1310,wheat straw (Danish),K2O,wt% (ash),22
1310,wheat straw (Danish),TiO2,wt% (ash),0.01
1311,wheat straw (Danish& weathered),Moisture content,wt%,12.5
1311,wheat straw (Danish& weathered),Ash content,wt%,2.89
1311,wheat straw (Danish& weathered),Chlorine (Cl),mg/kg,1137.5
1311,wheat straw (Danish& weathered),Gross calorific value (HHV),MJ/kg,16.98
1311,wheat straw (Danish& weathered),Potassium (K),mg/kg (dry),6100
1311,wheat straw (Danish& weathered),Sodium (Na),mg/kg (dry),60
1311,wheat straw (Danish& weathered),,IDT (initial deformation temperature),0
1311,wheat straw (Danish& weathered),,SOT (softening or spherical temperature),0
1311,wheat straw (Danish& weathered),,HT (hemispherical temperature),0
1311,wheat straw (Danish& weathered),,FT (fluid temperature),0
1311,wheat straw (Danish& weathered),CO2,wt% (ash),4
1311,wheat straw (Danish& weathered),SO3,wt% (ash),5
1311,wheat straw (Danish& weathered),Cl,wt% (ash),0.8
1311,wheat straw (Danish& weathered),P2O5,wt% (ash),4
1311,wheat straw (Danish& weathered),SiO2,wt% (ash),38
1311,wheat straw (Danish& weathered),Fe2O3,wt% (ash),0.2
1311,wheat straw (Danish& weathered),Al2O3,wt% (ash),0.4
1311,wheat straw (Danish& weathered),CaO,wt% (ash),14
1311,wheat straw (Danish& weathered),MgO,wt% (ash),2.6
1311,wheat straw (Danish& weathered),Na2O,wt% (ash),0.3
1311,wheat straw (Danish& weathered),K2O,wt% (ash),22
1311,wheat straw (Danish& weathered),TiO2,wt% (ash),0.02
1312,verge grass& pellets,,IDT (initial deformation temperature),0
1312,verge grass& pellets,,SOT (softening or spherical temperature),0
1312,verge grass& pellets,,HT (hemispherical temperature),0
1312,verge grass& pellets,,FT (fluid temperature),0
1313,wood& fir& western hemlock,Moisture content,wt% (ar),0
1313,wood& fir& western hemlock,Ash content,wt%,0
1313,wood& fir& western hemlock,Volatile matter,wt%,0
1313,wood& fir& western hemlock,Fixed carbon,wt%,0
1313,wood& fir& western hemlock,Gross calorific value (HHV),MJ/kg,0
1314,bark& hemlock (western),Moisture content,wt% (ar),0
1314,bark& hemlock (western),Ash content,wt%,0
1314,bark& hemlock (western),Volatile matter,wt%,0
1314,bark& hemlock (western),Fixed carbon,wt%,0
1314,bark& hemlock (western),Gross calorific value (HHV),MJ/kg,0
1315,jute stick,Moisture content,wt% (ar),0
1315,jute stick,Ash content,wt%,0
1315,jute stick,Volatile matter,wt%,0
1315,jute stick,Fixed carbon,wt%,0
1315,jute stick,Carbon,wt%,0
1315,jute stick,Hydrogen,wt%,0
1315,jute stick,Oxygen,wt%,0
1315,jute stick,Nitrogen,wt%,0
1315,jute stick,Sulphur,wt%,0
1315,jute stick,Net calorific value (LHV),MJ/kg,0
1315,jute stick,Gross calorific value (HHV),MJ/kg,0
1315,jute stick,HHVMilne,MJ/kg,0
1316,kelp (seaweed),Moisture content,wt% (ar),0
1316,kelp (seaweed),Ash content,wt%,0
1316,kelp (seaweed),Gross calorific value (HHV),MJ/kg,0
1317,wood& leucaena,Moisture content,wt% (ar),0
1317,wood& leucaena,Ash content,wt%,0
1317,wood& leucaena,Volatile matter,wt%,0
1317,wood& leucaena,Fixed carbon,wt%,0
1317,wood& leucaena,Carbon,wt%,0
1317,wood& leucaena,Hydrogen,wt%,0
1317,wood& leucaena,Oxygen,wt%,0
1317,wood& leucaena,Nitrogen,wt%,0
1317,wood& leucaena,Sulphur,wt%,0
1317,wood& leucaena,Net calorific value (LHV),MJ/kg,0
1317,wood& leucaena,Gross calorific value (HHV),MJ/kg,0
1317,wood& leucaena,HHVMilne,MJ/kg,0
1318,macadamia shells,Moisture content,wt% (ar),0
1318,macadamia shells,Ash content,wt%,0
1318,macadamia shells,Volatile matter,wt%,0
1318,macadamia shells,Fixed carbon,wt%,0
1318,macadamia shells,Carbon,wt%,0
1318,macadamia shells,Hydrogen,wt%,0
1318,macadamia shells,Oxygen,wt%,0
1318,macadamia shells,Nitrogen,wt%,0
1318,macadamia shells,Net calorific value (LHV),MJ/kg,0
1318,macadamia shells,Gross calorific value (HHV),MJ/kg,0
1318,macadamia shells,HHVMilne,MJ/kg,0
1319,wood& madrone,Moisture content,wt% (ar),0
1319,wood& madrone,Ash content,wt%,0
1319,wood& madrone,Volatile matter,wt%,0
1319,wood& madrone,Fixed carbon,wt%,0
